Transaction_ID,Customer_ID,Timestamp,Amount,Merchant_ID,Merchant_Category,Transaction_Type,Card_Present_Flag,Location_City,Location_Country,Device_ID,Channel,Is_3DS_Authenticated,Previous_Fraud_Flag,Is_Fraud
T02361,C1762,2023-12-19 10:17:54,5989.2,M285,Groceries,ATM Withdrawal,1,Bangalore,India,D96940,Mobile App,Yes,Yes,0
T02362,C2218,2023-11-15 13:46:32,3089.61,M794,Clothing,Online,0,Kolkata,USA,D43513,ATM,Yes,Yes,0
T02363,C5593,2023-12-10 05:09:13,9903.36,M391,Dining,POS,0,Hyderabad,USA,D55260,Web,Yes,No,0
T02364,C9897,2023-03-03 16:12:53,1235.52,M379,Entertainment,Online,0,Mumbai,India,D32522,Mobile App,No,Yes,0
T02365,C1539,2024-04-11 23:29:20,9968.49,M105,Groceries,ATM Withdrawal,0,Mumbai,Singapore,D58656,ATM,Yes,Yes,0
T02366,C3938,2024-04-11 02:42:50,7065.52,M516,Groceries,ATM Withdrawal,1,Delhi,India,D68104,Mobile App,Yes,No,0
T02367,C6152,2023-01-06 02:31:48,4783.35,M312,Entertainment,ATM Withdrawal,0,Mumbai,Singapore,D39187,Web,No,No,0
T02368,C1256,2023-07-10 01:47:02,8287.04,M119,Utilities,Online,0,Hyderabad,UK,D41656,Mobile App,Yes,Yes,0
T02369,C4394,2024-11-16 04:48:03,4950.76,M900,Utilities,Online,1,Chennai,UK,D11325,Mobile App,No,Yes,0
T02370,C3362,2024-03-01 03:11:13,7041.7,M524,Groceries,Online,0,Chennai,India,D90188,ATM,Yes,No,0
T02371,C7525,2023-08-05 00:24:03,3767.71,M772,Groceries,ATM Withdrawal,0,Chennai,USA,D14326,Web,No,No,0
T02372,C2260,2024-04-26 09:16:34,9811.45,M232,Entertainment,Online,0,Bangalore,USA,D70482,Web,Yes,No,0
T02373,C5903,2024-05-03 06:36:49,3332.11,M381,Clothing,ATM Withdrawal,1,Chennai,USA,D43804,Mobile App,Yes,Yes,0
T02374,C3661,2024-03-09 01:27:36,8279.02,M373,Utilities,Online,0,Mumbai,UK,D15140,Web,No,No,0
T02375,C4939,2024-09-29 00:10:14,2106.92,M573,Clothing,Online,0,Delhi,USA,D59951,ATM,Yes,No,0
T02376,C7375,2024-10-02 23:49:18,7326.85,M713,Clothing,POS,0,Hyderabad,UK,D39766,ATM,No,No,0
T02377,C9856,2023-06-11 06:38:43,8104.38,M909,Entertainment,POS,1,Chennai,USA,D53910,Web,Yes,No,0
T02378,C6435,2023-02-07 23:54:45,7004.37,M750,Entertainment,POS,0,Chennai,India,D21343,ATM,Yes,Yes,0
T02379,C7288,2023-05-24 13:40:01,526.61,M425,Entertainment,ATM Withdrawal,1,Bangalore,India,D66712,Web,No,No,0
T02380,C3292,2023-04-26 03:41:43,8654.45,M199,Dining,POS,1,Kolkata,Singapore,D77494,ATM,No,No,0
T02381,C2284,2023-02-12 18:27:58,1791.02,M326,Utilities,Online,1,Mumbai,UK,D54935,ATM,No,Yes,0
T02382,C9204,2024-05-22 09:57:49,4875.56,M330,Dining,POS,0,Hyderabad,Singapore,D29220,Mobile App,No,No,0
T02383,C6666,2023-09-29 02:12:04,3918.69,M118,Utilities,ATM Withdrawal,1,Hyderabad,USA,D94842,Mobile App,No,Yes,0
T02384,C1879,2023-01-29 12:31:48,9843.91,M826,Dining,POS,0,Delhi,UK,D29462,Mobile App,Yes,No,0
T02385,C2600,2023-04-23 21:58:31,6592.84,M432,Utilities,ATM Withdrawal,0,Kolkata,India,D45620,Web,No,No,0
T02386,C8161,2024-10-25 04:31:53,8485.33,M326,Utilities,Online,0,Hyderabad,Singapore,D70946,ATM,No,No,0
T02387,C4803,2023-01-26 04:34:40,9910.64,M165,Dining,POS,1,Chennai,UK,D62391,ATM,No,No,0
T02388,C2245,2024-06-02 01:43:00,5479.88,M726,Entertainment,Online,0,Chennai,UK,D72735,ATM,Yes,Yes,0
T02389,C6580,2024-03-25 00:25:45,3374.76,M394,Utilities,Online,0,Mumbai,UK,D58247,Web,Yes,Yes,0
T02390,C7499,2024-10-12 21:43:16,6779.31,M845,Travel,Online,1,Mumbai,Singapore,D26013,Mobile App,Yes,No,0
T02391,C6347,2024-04-13 14:03:22,9903.15,M829,Clothing,Online,0,Mumbai,USA,D26402,Mobile App,No,Yes,0
T02392,C1485,2023-08-20 19:21:13,7577.38,M723,Groceries,Online,1,Delhi,UK,D54905,ATM,Yes,Yes,0
T02393,C5478,2023-09-15 04:21:28,3911.24,M946,Electronics,POS,0,Delhi,India,D83135,Mobile App,No,No,0
T02394,C8381,2024-12-15 21:12:51,5278.92,M571,Dining,POS,1,Mumbai,India,D36228,Mobile App,No,No,0
T02395,C9038,2023-03-10 02:53:47,2831.12,M702,Clothing,Online,1,Bangalore,USA,D73201,Web,Yes,Yes,0
T02396,C4737,2023-02-08 02:00:39,6964.07,M530,Groceries,ATM Withdrawal,1,Kolkata,India,D92952,Mobile App,No,No,0
T02397,C6829,2023-03-26 13:48:46,1951.73,M750,Utilities,POS,0,Bangalore,UK,D85334,ATM,No,No,0
T02398,C7150,2023-11-20 20:38:25,8562.67,M709,Utilities,ATM Withdrawal,1,Bangalore,India,D87798,Web,Yes,No,0
T02399,C8075,2023-05-19 10:47:27,3938.33,M436,Utilities,POS,1,Kolkata,India,D13240,ATM,No,No,0
T02400,C4043,2023-05-06 07:30:23,1309.88,M654,Dining,POS,1,Mumbai,USA,D18106,Web,Yes,No,0
T02401,C7227,2024-06-06 00:40:29,7522.91,M498,Electronics,ATM Withdrawal,1,Kolkata,USA,D56944,Web,Yes,Yes,0
T02402,C2404,2023-08-09 21:14:15,5804.26,M587,Groceries,Online,1,Delhi,USA,D37517,Mobile App,No,Yes,0
T02403,C5839,2024-04-19 15:32:19,8050.91,M671,Dining,POS,1,Hyderabad,India,D62355,ATM,Yes,No,0
T02404,C5037,2024-05-28 08:31:39,8498.25,M112,Groceries,POS,1,Chennai,UK,D63502,Mobile App,No,Yes,0
T02405,C2204,2024-06-21 02:44:53,7096.17,M451,Groceries,POS,1,Delhi,UK,D88706,Web,No,No,0
T02406,C2344,2024-06-27 14:05:24,4575.87,M448,Entertainment,Online,1,Chennai,Singapore,D37376,Web,No,No,0
T02407,C5390,2024-04-07 03:01:32,1637.78,M427,Groceries,Online,0,Hyderabad,India,D35444,Mobile App,Yes,Yes,0
T02408,C3526,2024-03-20 12:07:14,1376.47,M454,Utilities,Online,0,Hyderabad,USA,D27826,Mobile App,Yes,Yes,0
T02409,C7225,2024-09-03 12:28:37,6959.86,M942,Utilities,Online,0,Kolkata,UK,D74561,Mobile App,Yes,Yes,1
T02410,C3527,2024-03-12 15:44:33,2911.52,M555,Travel,POS,0,Delhi,Singapore,D66947,Web,Yes,Yes,0
T02411,C7383,2023-05-18 19:20:05,1449.08,M255,Groceries,Online,0,Chennai,India,D40218,Web,Yes,Yes,0
T02412,C6188,2023-12-20 16:06:44,2182.15,M573,Groceries,Online,1,Kolkata,Singapore,D38455,Mobile App,No,No,0
T02413,C6909,2024-08-05 00:36:47,7484.08,M974,Travel,ATM Withdrawal,0,Chennai,Singapore,D43799,Mobile App,Yes,No,0
T02414,C2745,2024-03-25 16:42:50,7353.45,M860,Utilities,ATM Withdrawal,0,Chennai,India,D26976,Mobile App,No,Yes,0
T02415,C2499,2023-10-07 18:24:10,92.32,M610,Travel,POS,0,Bangalore,Singapore,D29588,Web,Yes,Yes,0
T02416,C1085,2024-12-24 12:02:32,7259.85,M315,Groceries,POS,0,Bangalore,India,D79833,Web,No,Yes,1
T02417,C6050,2023-01-28 20:06:24,5757.25,M645,Groceries,POS,0,Hyderabad,USA,D56524,Mobile App,Yes,Yes,0
T02418,C8286,2023-03-14 07:59:59,6783.5,M814,Travel,POS,0,Mumbai,India,D62461,Mobile App,No,No,0
T02419,C6896,2024-08-19 22:06:06,9884.85,M274,Entertainment,Online,1,Chennai,UK,D30885,Mobile App,Yes,No,0
T02420,C5419,2023-08-21 11:15:12,1476.91,M789,Groceries,ATM Withdrawal,1,Chennai,Singapore,D78109,ATM,Yes,No,0
T02421,C2674,2023-09-08 17:50:07,9504.03,M499,Utilities,Online,0,Delhi,Singapore,D40261,Web,No,No,0
T02422,C3170,2023-10-14 06:37:55,4271.68,M361,Dining,ATM Withdrawal,0,Hyderabad,India,D70994,Mobile App,Yes,No,0
T02423,C2430,2024-11-28 03:10:03,8416.76,M512,Clothing,Online,1,Chennai,UK,D28325,Mobile App,No,Yes,0
T02424,C4070,2023-10-22 07:56:29,9259.93,M133,Groceries,POS,0,Chennai,India,D38719,Mobile App,Yes,Yes,0
T02425,C8061,2024-09-29 02:50:35,961.38,M776,Groceries,Online,0,Bangalore,USA,D75181,Mobile App,Yes,Yes,0
T02426,C8353,2023-02-22 13:23:53,9741.61,M972,Utilities,POS,1,Chennai,UK,D98364,Web,Yes,No,0
T02427,C9395,2024-08-12 02:23:00,1797.15,M685,Clothing,POS,0,Delhi,Singapore,D33162,Web,No,No,0
T02428,C7685,2023-11-28 21:53:37,525.67,M180,Dining,ATM Withdrawal,1,Hyderabad,India,D34410,Web,No,No,1
T02429,C2692,2024-10-17 00:25:51,9802.79,M746,Dining,ATM Withdrawal,1,Kolkata,UK,D54173,ATM,No,No,0
T02430,C1430,2024-03-03 13:31:29,6501.33,M598,Travel,Online,1,Kolkata,India,D85986,Web,No,No,0
T02431,C2468,2023-02-20 10:18:21,5934.33,M674,Entertainment,ATM Withdrawal,0,Hyderabad,Singapore,D37249,ATM,No,No,0
T02432,C6798,2023-08-16 10:47:50,9697.3,M453,Utilities,POS,1,Kolkata,UK,D23370,Web,No,Yes,0
T02433,C2524,2024-01-01 16:39:43,6270.1,M185,Entertainment,ATM Withdrawal,0,Kolkata,USA,D14632,Mobile App,No,No,1
T02434,C6315,2023-04-15 12:06:55,4040.54,M312,Travel,ATM Withdrawal,1,Chennai,UK,D40549,Mobile App,Yes,No,0
T02435,C7311,2023-04-05 18:40:40,340.89,M865,Entertainment,POS,0,Chennai,USA,D40071,ATM,No,No,1
T02436,C1202,2024-06-23 12:38:41,2409.31,M642,Entertainment,ATM Withdrawal,1,Chennai,USA,D71805,Web,No,Yes,0
T02437,C5781,2024-10-29 12:31:30,4886.77,M478,Dining,ATM Withdrawal,1,Delhi,Singapore,D16973,Mobile App,Yes,No,0
T02438,C7779,2023-08-02 03:31:56,6880.15,M411,Groceries,ATM Withdrawal,0,Kolkata,Singapore,D10905,ATM,No,No,0
T02439,C7353,2023-09-13 16:53:30,9545.6,M398,Travel,ATM Withdrawal,0,Mumbai,UK,D81200,ATM,Yes,No,0
T02440,C2387,2024-02-14 08:58:30,6528.32,M868,Dining,ATM Withdrawal,1,Chennai,India,D86554,Mobile App,No,No,0
T02441,C4977,2023-11-18 09:00:23,3754.34,M422,Dining,ATM Withdrawal,1,Mumbai,Singapore,D50919,ATM,No,Yes,0
T02442,C9537,2024-02-12 12:06:51,6918.26,M562,Groceries,Online,0,Hyderabad,Singapore,D28687,Mobile App,Yes,Yes,0
T02443,C3778,2023-06-12 23:48:04,7953.46,M790,Dining,ATM Withdrawal,0,Hyderabad,Singapore,D95849,ATM,No,No,0
T02444,C7237,2024-06-24 11:12:07,6585.53,M578,Utilities,POS,1,Bangalore,Singapore,D37212,Web,No,Yes,0
T02445,C3777,2023-06-12 08:59:33,7777.53,M130,Utilities,Online,0,Bangalore,Singapore,D42896,Web,No,Yes,0
T02446,C3274,2024-04-20 09:30:31,8649.09,M259,Groceries,POS,0,Chennai,India,D14460,ATM,No,No,0
T02447,C5405,2023-02-15 04:38:21,6503.46,M739,Travel,ATM Withdrawal,0,Bangalore,India,D36792,Web,No,No,0
T02448,C5933,2023-03-26 21:32:28,2752.89,M698,Entertainment,ATM Withdrawal,0,Hyderabad,Singapore,D68428,Mobile App,No,Yes,0
T02449,C5397,2024-03-19 19:03:15,6532.3,M270,Clothing,POS,1,Chennai,UK,D11460,ATM,Yes,Yes,0
T02450,C9079,2024-07-20 19:07:31,3673.86,M739,Utilities,Online,0,Kolkata,USA,D45009,Mobile App,No,Yes,0
T02451,C3390,2024-05-03 13:00:39,1200.88,M460,Utilities,POS,0,Chennai,UK,D35888,Web,Yes,No,0
T02452,C2036,2024-02-15 20:16:46,827.29,M678,Travel,POS,1,Hyderabad,UK,D35046,Web,Yes,No,1
T02453,C3739,2023-03-10 02:16:56,4892.7,M541,Electronics,Online,0,Hyderabad,Singapore,D40568,Mobile App,Yes,No,0
T02454,C8121,2024-01-11 16:07:53,6688.25,M525,Dining,ATM Withdrawal,0,Chennai,USA,D35775,ATM,No,Yes,0
T02455,C5521,2024-07-16 09:43:12,5097.98,M883,Dining,ATM Withdrawal,1,Mumbai,India,D99495,ATM,Yes,Yes,0
T02456,C7899,2024-06-18 21:26:46,231.24,M123,Groceries,ATM Withdrawal,1,Delhi,Singapore,D26225,ATM,No,Yes,0
T02457,C5911,2024-04-14 17:52:45,5730.25,M869,Dining,POS,0,Mumbai,USA,D92871,ATM,No,Yes,0
T02458,C8933,2024-12-26 09:00:09,5726.73,M390,Travel,ATM Withdrawal,1,Chennai,India,D92148,ATM,Yes,No,0
T02459,C2260,2024-09-04 04:49:49,2737.97,M669,Travel,Online,1,Mumbai,USA,D80438,ATM,No,No,0
T02460,C6916,2024-07-02 23:48:43,7453.85,M861,Utilities,ATM Withdrawal,0,Delhi,USA,D77454,Web,Yes,Yes,0
T02461,C5123,2023-08-12 01:33:33,7943.64,M602,Entertainment,ATM Withdrawal,0,Hyderabad,USA,D37596,ATM,Yes,Yes,1
T02462,C5040,2023-11-28 16:51:22,1811.78,M340,Dining,Online,0,Kolkata,UK,D79910,ATM,Yes,Yes,0
T02463,C9123,2024-04-17 21:41:09,4842.43,M484,Entertainment,Online,1,Delhi,Singapore,D46822,Web,No,Yes,0
T02464,C4203,2024-10-20 12:05:58,6446.32,M650,Groceries,ATM Withdrawal,0,Delhi,Singapore,D58121,Web,Yes,No,0
T02465,C8501,2023-09-03 19:46:27,4337.13,M234,Travel,ATM Withdrawal,0,Hyderabad,UK,D62248,Web,No,No,0
T02466,C2752,2023-07-21 16:24:50,5714.66,M487,Dining,Online,0,Delhi,Singapore,D93180,Web,No,No,0
T02467,C3219,2024-02-13 02:00:08,995.31,M721,Entertainment,ATM Withdrawal,1,Mumbai,UK,D20812,ATM,No,No,0
T02468,C5991,2024-03-22 17:26:12,635.92,M970,Clothing,POS,1,Chennai,UK,D26761,Web,No,Yes,0
T02469,C1110,2024-04-29 02:06:46,9088.9,M226,Groceries,ATM Withdrawal,1,Mumbai,India,D57192,Web,Yes,Yes,0
T02470,C7483,2023-10-02 20:18:15,7952.45,M199,Travel,POS,0,Delhi,India,D94629,Mobile App,Yes,No,0
T02471,C6443,2024-12-21 02:29:48,1849.71,M505,Clothing,POS,0,Mumbai,UK,D73814,Mobile App,No,Yes,0
T02472,C7224,2023-04-11 18:01:41,8128.87,M323,Clothing,Online,0,Chennai,UK,D81752,ATM,Yes,Yes,1
T02473,C6399,2024-04-22 03:11:42,198.44,M316,Dining,ATM Withdrawal,0,Bangalore,India,D92042,Web,Yes,No,0
T02474,C8212,2024-03-13 00:15:51,5561.05,M213,Groceries,Online,0,Chennai,UK,D11656,Web,No,No,0
T02475,C6484,2024-01-21 13:30:33,5364.63,M684,Utilities,ATM Withdrawal,0,Kolkata,Singapore,D45308,ATM,No,No,0
T02476,C8055,2024-02-08 16:01:05,8122.15,M396,Clothing,POS,1,Bangalore,USA,D70914,Mobile App,Yes,Yes,0
T02477,C3230,2024-07-20 08:59:19,4886.14,M282,Utilities,Online,0,Hyderabad,India,D38720,Mobile App,No,No,0
T02478,C5922,2024-05-05 18:40:46,5189.49,M985,Groceries,Online,0,Kolkata,India,D67657,Mobile App,Yes,No,0
T02479,C6253,2024-01-22 14:34:00,5847.63,M262,Travel,ATM Withdrawal,0,Chennai,UK,D23241,ATM,No,Yes,0
T02480,C4290,2024-01-18 12:56:54,7137.78,M885,Groceries,ATM Withdrawal,0,Bangalore,Singapore,D87652,ATM,No,No,0
T02481,C8848,2024-09-19 13:50:44,7900.89,M896,Utilities,ATM Withdrawal,0,Hyderabad,India,D78650,Mobile App,No,No,0
T02482,C6147,2023-05-20 17:42:49,1241.77,M852,Electronics,Online,0,Chennai,UK,D94111,ATM,Yes,No,0
T02483,C3910,2024-11-17 08:41:05,7530.13,M510,Groceries,POS,1,Mumbai,UK,D92090,ATM,Yes,No,0
T02484,C7524,2024-04-18 08:08:48,9656.84,M663,Electronics,Online,0,Hyderabad,USA,D58717,Mobile App,No,Yes,0
T02485,C6228,2023-06-30 18:14:44,8976.13,M518,Clothing,Online,1,Bangalore,Singapore,D98805,ATM,Yes,Yes,0
T02486,C5775,2024-07-04 09:01:13,1807.46,M460,Entertainment,POS,0,Chennai,India,D24899,Web,No,Yes,1
T02487,C9044,2023-08-14 15:05:23,5991.43,M869,Utilities,POS,0,Chennai,Singapore,D72589,ATM,Yes,No,0
T02488,C4971,2023-05-31 08:08:05,1800.2,M322,Clothing,POS,0,Delhi,UK,D65176,ATM,Yes,Yes,0
T02489,C6339,2023-01-02 05:28:13,5547.66,M528,Electronics,Online,1,Bangalore,UK,D84890,Mobile App,Yes,No,0
T02490,C7161,2023-04-02 19:32:26,8005.33,M713,Electronics,Online,1,Chennai,Singapore,D96340,Mobile App,No,No,0
T02491,C5592,2023-01-19 15:08:46,1231.33,M385,Travel,POS,0,Kolkata,Singapore,D60546,Web,No,Yes,0
T02492,C7437,2023-12-28 02:05:46,1289.03,M427,Entertainment,Online,1,Chennai,India,D80825,ATM,No,No,0
T02493,C6980,2024-04-30 19:25:59,2063.09,M888,Groceries,Online,1,Bangalore,India,D12170,Web,No,Yes,0
T02494,C2865,2024-09-10 20:10:16,1612.94,M471,Clothing,ATM Withdrawal,1,Chennai,India,D95530,Mobile App,No,Yes,0
T02495,C4273,2023-04-02 14:17:41,5625.4,M745,Clothing,Online,1,Mumbai,India,D92291,Mobile App,Yes,No,0
T02496,C9939,2024-07-26 19:24:24,8514.65,M208,Utilities,POS,0,Mumbai,Singapore,D60615,Web,Yes,Yes,0
T02497,C3947,2024-10-20 17:10:00,351.02,M780,Utilities,POS,1,Kolkata,Singapore,D48770,Web,No,Yes,0
T02498,C1440,2023-06-11 00:55:36,9799.3,M803,Entertainment,POS,1,Chennai,Singapore,D58434,Mobile App,No,Yes,0
T02499,C8563,2024-09-13 00:57:35,5061.98,M748,Groceries,Online,1,Hyderabad,UK,D56732,ATM,No,No,1
T02500,C4434,2024-04-22 22:10:20,3636.23,M880,Utilities,Online,0,Kolkata,Singapore,D50260,Web,Yes,No,0
T02501,C8183,2023-11-19 01:18:08,5444.73,M751,Utilities,POS,1,Delhi,UK,D49642,Web,Yes,Yes,0
T02502,C5773,2023-11-18 14:17:10,4231.09,M425,Clothing,POS,0,Chennai,UK,D28884,Web,Yes,No,0
T02503,C2133,2023-02-05 08:02:09,9452.34,M614,Travel,ATM Withdrawal,0,Mumbai,UK,D22564,ATM,Yes,No,0
T02504,C7703,2023-09-17 06:20:19,1.86,M648,Groceries,ATM Withdrawal,1,Delhi,Singapore,D58188,ATM,Yes,No,1
T02505,C9180,2023-09-29 13:56:57,3006.7,M645,Electronics,ATM Withdrawal,1,Bangalore,UK,D74155,Web,No,No,0
T02506,C3280,2024-03-11 06:54:07,9462.2,M501,Clothing,ATM Withdrawal,0,Kolkata,Singapore,D97253,ATM,No,Yes,0
T02507,C5961,2024-09-18 01:44:24,5194.91,M330,Dining,ATM Withdrawal,1,Chennai,USA,D80697,Mobile App,Yes,No,0
T02508,C4965,2024-05-10 03:55:38,7828.24,M979,Clothing,ATM Withdrawal,1,Mumbai,Singapore,D39157,ATM,No,Yes,0
T02509,C5139,2023-06-14 22:15:57,6591.92,M513,Utilities,Online,0,Hyderabad,USA,D70760,ATM,Yes,Yes,0
T02510,C3525,2023-01-09 18:35:46,4449.76,M606,Electronics,ATM Withdrawal,0,Hyderabad,USA,D91359,Web,No,Yes,0
T02511,C7932,2024-05-12 13:59:27,5771.14,M874,Clothing,ATM Withdrawal,0,Kolkata,Singapore,D97650,ATM,Yes,Yes,0
T02512,C7176,2023-06-06 06:24:00,6951.32,M575,Clothing,POS,1,Chennai,USA,D30623,Mobile App,No,Yes,0
T02513,C2211,2024-06-19 22:51:01,5227.14,M393,Clothing,ATM Withdrawal,0,Delhi,UK,D67026,Web,Yes,Yes,0
T02514,C8357,2023-08-07 17:54:08,9860.21,M945,Groceries,Online,0,Chennai,UK,D47927,Mobile App,No,Yes,0
T02515,C8851,2023-07-17 14:41:10,3521.82,M560,Electronics,POS,1,Chennai,UK,D13947,ATM,No,Yes,0
T02516,C7566,2024-09-05 18:18:42,5382.56,M260,Travel,POS,1,Mumbai,India,D52363,ATM,No,No,0
T02517,C9755,2023-02-22 16:33:21,2099.19,M994,Travel,ATM Withdrawal,0,Hyderabad,USA,D37034,ATM,Yes,No,0
T02518,C9300,2023-08-28 01:17:46,990.99,M281,Electronics,Online,1,Bangalore,India,D29066,Mobile App,No,Yes,0
T02519,C7853,2023-08-22 05:41:57,8197.81,M509,Groceries,POS,1,Kolkata,UK,D92475,Web,Yes,Yes,0
T02520,C9907,2024-01-29 13:22:45,2371.77,M395,Entertainment,Online,0,Delhi,Singapore,D69022,ATM,Yes,Yes,0
T02521,C1602,2024-03-03 04:37:25,1881.55,M103,Entertainment,ATM Withdrawal,1,Delhi,UK,D35980,ATM,No,No,0
T02522,C6890,2023-09-09 14:22:40,2997.79,M645,Electronics,POS,0,Mumbai,Singapore,D94894,Web,Yes,No,0
T02523,C9796,2024-08-18 18:31:26,8326.45,M949,Electronics,POS,1,Bangalore,India,D88975,Web,No,No,0
T02524,C2392,2023-01-05 18:17:42,9574.27,M442,Entertainment,POS,1,Kolkata,Singapore,D66187,ATM,No,No,0
T02525,C2791,2023-03-30 10:04:15,6021.84,M881,Electronics,Online,0,Chennai,Singapore,D78471,ATM,Yes,Yes,0
T02526,C5067,2024-06-16 16:54:20,2161.18,M575,Groceries,POS,1,Hyderabad,USA,D79378,Mobile App,Yes,No,0
T02527,C6816,2023-09-16 20:50:36,3591.29,M771,Electronics,ATM Withdrawal,1,Mumbai,Singapore,D57534,Mobile App,No,No,0
T02528,C3725,2023-09-23 03:26:28,1285.79,M276,Utilities,Online,0,Bangalore,India,D90837,ATM,No,Yes,1
T02529,C1725,2023-11-04 14:53:40,6223.51,M799,Utilities,ATM Withdrawal,0,Bangalore,USA,D36762,ATM,No,No,0
T02530,C7547,2024-07-16 15:43:55,744.52,M200,Groceries,POS,1,Hyderabad,USA,D44481,Mobile App,No,Yes,1
T02531,C6432,2024-03-17 21:27:58,2550.42,M492,Travel,POS,0,Delhi,Singapore,D27404,Web,Yes,No,0
T02532,C8052,2024-04-23 10:56:53,3818.44,M694,Entertainment,POS,0,Bangalore,Singapore,D78966,Web,No,Yes,0
T02533,C2735,2023-01-23 14:47:14,9036.7,M768,Electronics,Online,1,Bangalore,India,D82888,Web,Yes,No,0
T02534,C1172,2024-10-08 06:24:05,4001.19,M528,Dining,POS,0,Delhi,Singapore,D37968,ATM,No,Yes,0
T02535,C2615,2023-05-17 09:57:48,833.46,M528,Dining,POS,1,Bangalore,Singapore,D93317,Web,No,No,0
T02536,C5239,2023-05-31 16:42:45,2542.54,M520,Clothing,ATM Withdrawal,1,Mumbai,Singapore,D84994,ATM,No,Yes,0
T02537,C4637,2023-09-14 17:14:34,4254.01,M293,Travel,ATM Withdrawal,0,Hyderabad,Singapore,D14982,Mobile App,Yes,No,0
T02538,C9366,2024-10-09 15:37:48,6945.46,M751,Electronics,ATM Withdrawal,1,Chennai,UK,D38960,ATM,No,Yes,0
T02539,C9499,2023-09-20 11:35:58,5359.51,M129,Dining,POS,1,Mumbai,Singapore,D89066,Mobile App,No,No,0
T02540,C4621,2024-12-17 08:32:27,706.51,M733,Utilities,ATM Withdrawal,1,Hyderabad,India,D69875,ATM,Yes,Yes,0
T02541,C8303,2024-06-06 07:48:16,7327.02,M329,Electronics,ATM Withdrawal,1,Chennai,USA,D90426,ATM,Yes,Yes,0
T02542,C7129,2024-01-08 03:13:31,9953.6,M241,Electronics,ATM Withdrawal,1,Chennai,Singapore,D89585,Web,Yes,No,0
T02543,C7408,2024-12-12 14:31:01,6968.33,M724,Electronics,Online,0,Kolkata,USA,D71439,Mobile App,No,No,0
T02544,C8586,2024-01-04 13:19:46,1927.08,M734,Groceries,POS,0,Bangalore,Singapore,D98727,ATM,Yes,Yes,0
T02545,C9199,2024-09-11 05:53:56,3722.05,M615,Utilities,ATM Withdrawal,1,Delhi,USA,D98097,Web,No,No,0
T02546,C3469,2023-01-28 14:51:13,6573.52,M182,Dining,POS,0,Hyderabad,Singapore,D77879,ATM,No,Yes,0
T02547,C6651,2024-05-16 11:49:47,8205.26,M713,Groceries,POS,1,Chennai,Singapore,D38533,Mobile App,No,Yes,0
T02548,C1402,2023-04-16 10:38:09,6049.84,M684,Groceries,Online,1,Kolkata,USA,D98830,Mobile App,Yes,No,0
T02549,C8909,2024-01-09 23:43:37,4197.45,M849,Clothing,ATM Withdrawal,1,Bangalore,Singapore,D37685,Web,Yes,No,0
T02550,C2712,2023-05-01 16:36:37,1535.76,M518,Travel,ATM Withdrawal,1,Chennai,India,D20525,Web,Yes,No,0
T02551,C5840,2024-05-02 03:51:52,9924.5,M123,Travel,ATM Withdrawal,1,Hyderabad,India,D58797,Web,Yes,Yes,0
T02552,C7815,2023-12-24 18:32:26,4336.84,M432,Travel,ATM Withdrawal,1,Delhi,India,D12995,ATM,Yes,Yes,0
T02553,C2406,2024-11-23 21:10:20,260.07,M724,Utilities,ATM Withdrawal,1,Mumbai,Singapore,D41198,Mobile App,No,No,0
T02554,C2901,2024-11-03 00:57:03,6036.47,M355,Utilities,ATM Withdrawal,0,Mumbai,USA,D31624,Mobile App,No,Yes,0
T02555,C3321,2024-02-22 01:48:01,776.17,M270,Utilities,ATM Withdrawal,0,Kolkata,UK,D22399,ATM,Yes,No,0
T02556,C6707,2024-11-26 21:19:10,1247.09,M682,Entertainment,ATM Withdrawal,0,Mumbai,India,D87838,Mobile App,No,No,1
T02557,C6110,2023-09-18 06:53:48,1100.79,M740,Groceries,Online,0,Chennai,USA,D76821,Web,No,Yes,0
T02558,C6620,2023-12-26 05:04:01,5484.14,M583,Utilities,POS,1,Delhi,Singapore,D59038,Mobile App,Yes,No,0
T02559,C8460,2024-08-31 22:36:53,660.53,M800,Groceries,POS,0,Delhi,USA,D86238,ATM,No,Yes,0
T02560,C4389,2024-09-24 09:09:57,6402.13,M193,Entertainment,POS,0,Chennai,USA,D98367,ATM,Yes,No,0
T02561,C9537,2023-11-18 12:38:39,3628.83,M479,Travel,Online,1,Chennai,India,D65129,Web,Yes,No,0
T02562,C8912,2024-12-21 15:15:31,3335.84,M123,Travel,POS,0,Kolkata,Singapore,D55278,Web,No,No,0
T02563,C6706,2024-07-30 18:46:52,2733.26,M860,Electronics,ATM Withdrawal,1,Mumbai,USA,D57553,Mobile App,No,No,0
T02564,C8801,2023-02-13 12:19:51,8688.68,M715,Utilities,ATM Withdrawal,1,Chennai,UK,D20577,Web,Yes,Yes,0
T02565,C2599,2024-10-10 15:29:57,2258.43,M908,Utilities,ATM Withdrawal,1,Delhi,USA,D99251,Mobile App,No,Yes,0
T02566,C8178,2024-02-09 17:30:32,99.62,M769,Groceries,ATM Withdrawal,0,Mumbai,USA,D99777,ATM,Yes,No,0
T02567,C8412,2023-08-21 12:10:18,3772.18,M498,Entertainment,ATM Withdrawal,0,Delhi,USA,D13912,Web,No,Yes,0
T02568,C6225,2024-03-14 19:17:38,9687.77,M665,Travel,Online,0,Chennai,USA,D26746,Web,No,No,0
